"","genes","logFC","logCPM","LR","PValue","padjFilter","FDR","gene_name","gene_function","old_locus","SL1344_tag","type","SPI","DE"
"STM14_4785","STM14_4785",-2.03393901814718,5.62383694190517,8.46333633081944,0.0290800360916081,0.140464706637285,0.140464706637285,"yigC","3-octaprenyl-4-hydroxybenzoate decarboxylase","STM14_4785","SL1344_3932","protein_coding","-","FDR>=0.1"
"STM14_4585","STM14_4585",-0.7627300894144,8.08072634828274,8.45411331536694,0.0291378994614153,0.140537194843305,0.140537194843305,"-","integral membrane protein","STM14_4585","SL1344_3765","protein_coding","-","FDR>=0.1"
"STM14_0739","STM14_0739",-0.932354191568862,6.71086959589215,8.45200367780263,0.0291511570058283,0.140537194843305,0.140537194843305,"ybeF","putative DNA-binding transcriptional regulator","STM14_0739","SL1344_0622","protein_coding","-","FDR>=0.1"
"STM14_1948","STM14_1948",0.708184339277387,8.04596469302675,8.44410102968805,0.0292008927324274,0.140641607400701,0.140641607400701,"ydcK","putative nucleoside-diphosphate-sugar pyrophosphorylase","STM14_1948","SL1344_1540","protein_coding","-","FDR>=0.1"
"STM14_3207","STM14_3207",2.63263311771496,5.41413856304353,8.42450591146235,0.0293247166848318,0.141102311118465,0.141102311118465,"-","hypothetical protein","STM14_3207","SL1344_2582","protein_coding","-","FDR>=0.1"
"STM14_1311","STM14_1311",1.96319470261778,7.46614398798005,8.38033529351726,0.0296064790499502,0.142247393648035,0.142247393648035,"csgC","putative autoagglutination protein","STM14_1311","SL1344_1082","protein_coding","-","FDR>=0.1"
"SraF","SraF",2.16417662949155,7.53724983990491,8.37500421886016,0.0296407355061597,0.142247393648035,0.142247393648035,"SraF","Overlap","SraF","ncRNA0081",NA,"-","FDR>=0.1"
"STM14_4203","STM14_4203",-1.52706790989954,5.54695819059544,8.37389194455899,0.0296478895924434,0.142247393648035,0.142247393648035,"yrfC","putative inner membrane protein","STM14_4203","SL1344_3458","protein_coding","-","FDR>=0.1"
"STM14_4079","STM14_4079",-0.927363278277374,8.83882328473903,8.35763919132268,0.0297526959908723,0.142518455121567,0.142518455121567,"panF","sodium/panthothenate symporter","STM14_4079","SL1344_3355","protein_coding","-","FDR>=0.1"
"StyR-305","StyR-305",-1.99775359128665,4.40853730131785,8.35012539167053,0.0298013200867043,0.142518455121567,0.142518455121567,"StyR-305","Antisense","StyR-305","ncRNA0475",NA,"-","FDR>=0.1"
"STM14_0710","STM14_0710",1.2986242141701,9.65123879503879,8.34926478461647,0.0298068962657084,0.142518455121567,0.142518455121567,"-","putative oxidoreductase protein","STM14_0710","SL1344_0599","protein_coding","-","FDR>=0.1"
"STM14_4335","STM14_4335",-1.02138213458068,7.67778142319387,8.34683702080579,0.0298226342945579,0.142518455121567,0.142518455121567,"-","putative inner membrane protein","STM14_4335","SL1344_3569","protein_coding","-","FDR>=0.1"
"STM14_0706","STM14_0706",0.728075739626357,9.56758998547091,8.34313602644858,0.0298466479182519,0.142518455121567,0.142518455121567,"dsbG","disulfide isomerase/thiol-disulfide oxidase","STM14_0706","SL1344_0595","protein_coding","-","FDR>=0.1"
"STM14_2164","STM14_2164",0.858069706089693,7.31817618077347,8.32723523081887,0.029950120138552,0.142876335022864,0.142876335022864,"-","hydrogenase 1 maturation protease","STM14_2164","SL1344_1717","protein_coding","-","FDR>=0.1"
"STM14_4678","STM14_4678",-1.03317846607971,6.57305587583213,8.30326111027947,0.0301070570127582,0.143307412517825,0.143307412517825,"rbsD","D-ribose pyranase","STM14_4678","SL1344_3848","protein_coding","-","FDR>=0.1"
"STM14_2637","STM14_2637",-2.58296481007599,3.54646592312078,8.30080732986754,0.0301231830233872,0.143307412517825,0.143307412517825,"-","putative cytoplasmic protein","STM14_2637","SL1344_2114","protein_coding","-","FDR>=0.1"
"STM14_3947","STM14_3947",-1.9748350457855,5.43371355842975,8.30033116332658,0.0301263137115731,0.143307412517825,0.143307412517825,"yraN","hypothetical protein","STM14_3947","SL1344_3238","protein_coding","-","FDR>=0.1"
"STM14_0893","STM14_0893",1.38667944254255,5.40023780327598,8.28616329098915,0.0302196680442553,0.14359734196461,0.14359734196461,"-","putative cytoplasmic protein","STM14_0893","SL1344_0746","protein_coding","-","FDR>=0.1"
"STM14_5042","STM14_5042",-2.64629746173634,4.39453860890276,8.27795124085432,0.0302739595398436,0.14359734196461,0.14359734196461,"-","putative Na+-dependent transporter","STM14_5042","STM14_5042",NA,"-","FDR>=0.1"
"STM14_2746","STM14_2746",1.51084758293973,9.46265840469833,8.27672141238962,0.0302821016510392,0.14359734196461,0.14359734196461,"bcr","bicyclomycin/multidrug efflux system","STM14_2746","SL1344_2198","protein_coding","-","FDR>=0.1"
"STM14_0125","STM14_0125",-0.976456068217171,6.70210391566381,8.26495039263512,0.0303601835731588,0.14359734196461,0.14359734196461,"thiQ","thiamine transporter ATP-binding subunit","STM14_0125","SL1344_0106","protein_coding","-","FDR>=0.1"
"STM14_3644","STM14_3644",1.73420852129875,8.92737450427379,8.2629134941872,0.0303737230538456,0.14359734196461,0.14359734196461,"kduI","5-keto-4-deoxyuronate isomerase","STM14_3644","SL1344_2996","protein_coding","-","FDR>=0.1"
"STM14_4259","STM14_4259",1.05481454738021,6.48098558579641,8.26110912592529,0.0303857237736948,0.14359734196461,0.14359734196461,"-","hypothetical protein","STM14_4259","STM14_4259",NA,"-","FDR>=0.1"
"STM14_5297","STM14_5297",2.11366850404764,10.7679002381174,8.25696961893212,0.0304132798195652,0.14359734196461,0.14359734196461,"ytfN","putative periplasmic protein","STM14_5297","SL1344_4343","protein_coding","-","FDR>=0.1"
"STM14_0593","STM14_0593",2.10849170770405,8.04050667954827,8.25450386591653,0.0304297101779325,0.14359734196461,0.14359734196461,"ybbO","short chain dehydrogenase","STM14_0593","SL1344_0498","protein_coding","-","FDR>=0.1"
"STM14_3252","STM14_3252",1.67782582680864,10.5674784764603,8.25216984273223,0.0304452739401909,0.14359734196461,0.14359734196461,"kgtP","alpha-ketoglutarate transporter","STM14_3252","SL1344_2618","protein_coding","-","FDR>=0.1"
"STM14_2450","STM14_2450",0.679780907245884,8.52199942709731,8.24434434386413,0.0304975354665754,0.143708518487372,0.143708518487372,"-","portal protein","STM14_2450","SL1344_1949","protein_coding","-","FDR>=0.1"
"STM14_2613","STM14_2613",2.26894076318206,9.07204745975122,8.23070292520628,0.0305889313059451,0.144003718901766,0.144003718901766,"wza","putative outer membrane polysaccharide export protein","STM14_2613","SL1344_2095","protein_coding","-","FDR>=0.1"
"STM14_3111","STM14_3111",1.03926518324351,8.30105866497816,8.22055720829324,0.0306571492165042,0.144189352512178,0.144189352512178,"pepB","aminopeptidase B","STM14_3111","SL1344_2498","protein_coding","-","FDR>=0.1"
"STM14_4720","STM14_4720",2.11667975076005,10.0918431165865,8.21115711159104,0.0307205393798204,0.144306289436348,0.144306289436348,"rffG","dTDP-glucose 4,6-dehydratase","STM14_4720","SL1344_3881","protein_coding","-","FDR>=0.1"
"STM14_4559","STM14_4559",2.01263072829407,7.72562083994164,8.20833124153053,0.0307396308302222,0.144306289436348,0.144306289436348,"gatY_2","putative fructose-1,6-bisphosphate aldolase","STM14_4559","SL1344_3746","protein_coding","-","FDR>=0.1"
"STM14_4503","STM14_4503",2.17648393903671,10.1945422598052,8.19955807573712,0.0307990053421316,0.144314310744649,0.144314310744649,"ligB","NAD-dependent DNA ligase LigB","STM14_4503","SL1344_3705","protein_coding","-","FDR>=0.1"
"STM14_2024","STM14_2024",-1.58369744266068,2.52892698829733,9.41064459595389,0.0308193476461659,0.144314310744649,0.144314310744649,"-","hypothetical protein","STM14_2024","STM14_2024",NA,"-","FDR>=0.1"
"STM14_5311","STM14_5311",2.34235226560642,9.80255574790149,8.19374737444392,0.0308384169621209,0.144314310744649,0.144314310744649,"-","putative inner membrane protein","STM14_5311","SL1344_4353","protein_coding","-","FDR>=0.1"
"STM14_981","STM14_981",1.62737744138542,9.02082294857718,8.19107238235301,0.0308565835111838,0.144314310744649,0.144314310744649,"ybiU","putative cytoplasmic protein","STM14_981","SL1344_0817","protein_coding","-","FDR>=0.1"
"STM14_1223","STM14_1223",2.19668904336985,5.79979403109142,8.16920245574953,0.0310056577213785,0.144840502926888,0.144840502926888,"-","putative cytoplasmic protein","STM14_1223","SL1344_1018","protein_coding","-","FDR>=0.1"
"STM14_3796","STM14_3796",2.09259337619869,9.43650685741168,8.16510497251166,0.0310336972320167,0.144840502926888,0.144840502926888,"-","putative D-mannonate oxidoreductase","STM14_3796","SL1344_3110","protein_coding","-","FDR>=0.1"
"STM14_2896","STM14_2896",-1.17682203568316,6.12711864410514,8.15964539112969,0.031071111597309,0.144840502926888,0.144840502926888,"yfcH","putative sugar nucleotide epimerase","STM14_2896","SL1344_2319","protein_coding","-","FDR>=0.1"
"STnc4230","STnc4230",-1.62355862393821,4.86385335820627,8.15384320575091,0.0311109414177849,0.144840502926888,0.144840502926888,"STnc4230","Overlap","STnc4230","ncRNA0372",NA,"-","FDR>=0.1"
"STM14_2180","STM14_2180",0.903107113205132,3.64331556518478,8.15201409925105,0.0311235120106675,0.144840502926888,0.144840502926888,"-","hypothetical protein","STM14_2180","STM14_2180",NA,"-","FDR>=0.1"
"STM14_3727","STM14_3727",-0.839923594127086,7.36509061259891,8.14728428013699,0.0311560500422964,0.144840502926888,0.144840502926888,"-","putative regulatory protein","STM14_3727","SL1344_3060","protein_coding","-","FDR>=0.1"
"STM14_5216","STM14_5216",0.802538206097636,7.16298865216011,8.14504025353443,0.0311715037243332,0.144840502926888,0.144840502926888,"ecnB","entericidin B membrane lipoprotein","STM14_5216","SL1344_4273","protein_coding","-","FDR>=0.1"
"STM14_4331","STM14_4331",1.58511219652737,9.60070948174467,8.13739136913966,0.0312242571987106,0.144893075533282,0.144893075533282,"-","putative phosphosugar isomerase","STM14_4331","SL1344_3566","protein_coding","-","FDR>=0.1"
"STM14_2693","STM14_2693",0.980647327414471,8.01744776057926,8.12904360489672,0.0312819701083918,0.144893075533282,0.144893075533282,"-","putative oxidoreductase","STM14_2693","SL1344_2163","protein_coding","-","FDR>=0.1"
"STM14_4239","STM14_4239",1.7444607958964,9.1478773415279,8.12840083336076,0.0312864200017867,0.144893075533282,0.144893075533282,"-","putative ribonucleoprotein related-protein","STM14_4239","SL1344_3487","protein_coding","-","FDR>=0.1"
"STM14_3679","STM14_3679",-2.55252440246136,5.31775297631238,8.1266530559745,0.031298524201839,0.144893075533282,0.144893075533282,"ygfY","hypothetical protein","STM14_3679","SL1344_3023","protein_coding","-","FDR>=0.1"
"STM14_5102","STM14_5102",0.852959160977419,6.91312152466174,8.11658228752506,0.0313683939561508,0.144915125835939,0.144915125835939,"pspG","phage shock protein G","STM14_5102","SL1344_4180","protein_coding","-","FDR>=0.1"
"STM14_4305","STM14_4305",1.35889657779429,10.1164861265187,8.1155979337765,0.0313752347138065,0.144915125835939,0.144915125835939,"tcp","methyl-accepting transmembrane citrate/phenol chemoreceptor","STM14_4305","SL1344_3542","protein_coding","-","FDR>=0.1"
"STM14_0608","STM14_0608",0.838111239643091,7.09092608143096,8.11042817488383,0.031411195400857,0.144915125835939,0.144915125835939,"gip","hydroxypyruvate isomerase","STM14_0608","SL1344_0511","protein_coding","-","FDR>=0.1"
"STM14_0825","STM14_0825",1.90088679650127,8.66498340439036,8.10523606614709,0.0314473682731863,0.144915125835939,0.144915125835939,"kdpA","potassium-transporting ATPase subunit A","STM14_0825","SL1344_0688","protein_coding","-","FDR>=0.1"
"STM14_5381","STM14_5381",-0.960373972518129,3.21241524767871,8.10158757397627,0.0314728209993447,0.144915125835939,0.144915125835939,"-","hypothetical protein","STM14_5381","STM14_5381",NA,"-","FDR>=0.1"
"STM14_3240","STM14_3240",-1.31787831966714,7.02646771335134,8.10100711512647,0.0314768730104814,0.144915125835939,0.144915125835939,"srmB","ATP-dependent RNA helicase SrmB","STM14_3240","SL1344_2607","protein_coding","-","FDR>=0.1"
"STM14_1858","STM14_1858",-2.10108512006363,2.66584217669816,10.8801849649729,0.0315736744250647,0.145227305046051,0.145227305046051,"-","hypothetical protein","STM14_1858","STM14_1858",NA,"-","FDR>=0.1"
"STM14_4524","STM14_4524",2.29938652716004,10.0307907936627,8.07604756925159,0.0316517848421107,0.145407632353835,0.145407632353835,"rhuM","putative cytoplasmic protein","STM14_4524","SL1344_3720","protein_coding","SPI-3","FDR>=0.1"
"SraL","SraL",3.11793798309822,6.6846114647269,8.07332595121446,0.0316709376917616,0.145407632353835,0.145407632353835,"SraL","Overlap","SraL","ncRNA0083",NA,"-","FDR>=0.1"
"STM14_0031","STM14_0031",-0.809207183591051,7.94046348526277,8.06036294856808,0.0317623800044088,0.14557745051348,0.14557745051348,"bcfD","fimbrial subunit","STM14_0031","SL1344_0024","protein_coding","-","FDR>=0.1"
"STM14_5057","STM14_5057",-1.53621722011238,5.60577357335954,8.05311766302103,0.0318136462354063,0.14557745051348,0.14557745051348,"-","hypothetical protein","STM14_5057","STM14_5057",NA,"-","FDR>=0.1"
"STM14_1831","STM14_1831",2.0118823686861,3.42857977700101,11.5361064712231,0.0318180697554616,0.14557745051348,0.14557745051348,"-","hypothetical protein","STM14_1831","STM14_1831",NA,"-","FDR>=0.1"
"STM14_3042","STM14_3042",0.982527266181171,9.20434021713681,8.04970876297853,0.0318378060785321,0.14557745051348,0.14557745051348,"narQ","nitrate/nitrite sensor protein NarQ","STM14_3042","SL1344_2443","protein_coding","-","FDR>=0.1"
"STM14_5464","STM14_5464",1.29075432413238,7.76586894049324,8.04725794373747,0.031855191229495,0.14557745051348,0.14557745051348,"bglJ","DNA-binding transcriptional activator BglJ","STM14_5464","SL1344_4479","protein_coding","-","FDR>=0.1"
"STM14_4461","STM14_4461",-2.40123492180534,5.99531643819592,11.5032820981724,0.0319505723242774,0.14557745051348,0.14557745051348,"secB","preprotein translocase subunit SecB","STM14_4461","SL1344_3667","protein_coding","-","FDR>=0.1"
"STM14_3628","STM14_3628",-1.03681511679193,3.56140757569062,8.03258462680168,0.0319595498806305,0.14557745051348,0.14557745051348,"-","hypothetical protein","STM14_3628","STM14_3628",NA,"-","FDR>=0.1"
"STM14_0515","STM14_0515",1.08475086833372,9.04157745463047,8.03164330284529,0.0319662606484285,0.14557745051348,0.14557745051348,"yajR","putative transport protein","STM14_0515","SL1344_0430","protein_coding","-","FDR>=0.1"
"STM14_0462","STM14_0462",0.84703112562358,7.33632604073334,8.03118985152001,0.0319694940237229,0.14557745051348,0.14557745051348,"yaiE","hypothetical protein","STM14_0462","SL1344_0386","protein_coding","-","FDR>=0.1"
"STM14_0858","STM14_0858",-0.98798217923034,5.01527531558459,8.02320500857564,0.0320265039825643,0.145704594412956,0.145704594412956,"sucD","succinyl-CoA synthetase subunit alpha","STM14_0858","SL1344_0721","protein_coding","-","FDR>=0.1"
"STM14_1953","STM14_1953",1.85720374032895,9.13374387847082,7.98866173689197,0.0322747426394491,0.146576514459739,0.146576514459739,"-","putative PTS system enzyme IIC component","STM14_1953","SL1344_1544","protein_coding","-","FDR>=0.1"
"STM14_5411","STM14_5411",-0.912160495356926,7.04130991637594,7.9883934285836,0.0322766810639034,0.146576514459739,0.146576514459739,"uxuR","DNA-binding transcriptional repressor UxuR","STM14_5411","SL1344_4437","protein_coding","-","FDR>=0.1"
"STM14_4271","STM14_4271",-1.49993231605894,6.67859422630302,7.97669675791217,0.0323613399472245,0.146742383752283,0.146742383752283,"yhhY","putative acetyltransferase YhhY","STM14_4271","SL1344_3512","protein_coding","-","FDR>=0.1"
"STM14_4975","STM14_4975",-1.06927641770126,4.24451069419513,7.97439658536592,0.0323780239853542,0.146742383752283,0.146742383752283,"coaA","pantothenate kinase","STM14_4975","SL1344_4083","protein_coding","-","FDR>=0.1"
"STM14_1392","STM14_1392",-3.63645429877573,1.89107968768735,9.79153720056111,0.0324172480157255,0.146742383752283,0.146742383752283,"ycfU","outer membrane-specific lipoprotein transporter subunit LolC","STM14_1392","SL1344_1154","protein_coding","-","FDR>=0.1"
"STM14_1637","STM14_1637",1.27288904620937,7.72355419086167,7.9648774200121,0.0324471953284971,0.146742383752283,0.146742383752283,"ydiA","hypothetical protein","STM14_1637","SL1344_1282","protein_coding","-","FDR>=0.1"
"STM14_2715","STM14_2715",-1.23726577069024,6.91216655769517,7.96017119228112,0.0324814679344607,0.146742383752283,0.146742383752283,"lysP","lysine transporter","STM14_2715","SL1344_2177","protein_coding","-","FDR>=0.1"
"STM14_4779","STM14_4779",-1.14058135843646,6.49327761746189,7.95411862976661,0.0325256178732374,0.146742383752283,0.146742383752283,"tatA","twin argininte translocase protein A","STM14_4779","SL1344_3927","protein_coding","-","FDR>=0.1"
"STM14_3767","STM14_3767",1.20429594058504,9.78156594491364,7.95228856744396,0.0325389832703367,0.146742383752283,0.146742383752283,"-","putative acetyl-CoA hydrolase","STM14_3767","SL1344_3092","protein_coding","SPI-13","FDR>=0.1"
"STM14_2035","STM14_2035",0.637278069729102,8.1729992533238,7.94972078113031,0.0325577491094225,0.146742383752283,0.146742383752283,"ycjX","putative ATPase","STM14_2035","SL1344_1615","protein_coding","-","FDR>=0.1"
"STM14_1208","STM14_1208",-1.21244387647785,4.73755544813349,7.94342805578803,0.0326038000675497,0.146742383752283,0.146742383752283,"ymbA","putative outer membrane protein","STM14_1208","SL1344_1005","protein_coding","-","FDR>=0.1"
"STM14_2537","STM14_2537",1.70323892386709,3.28508588057899,11.3393283248419,0.0326203582359131,0.146742383752283,0.146742383752283,"pduM","propanediol utilization protein","STM14_2537","SL1344_2024","protein_coding","-","FDR>=0.1"
"STM14_0586","STM14_0586",0.69822425645457,8.65195531489288,7.93910896427021,0.0326354592733167,0.146742383752283,0.146742383752283,"copA","copper exporting ATPase","STM14_0586","SL1344_0491","protein_coding","-","FDR>=0.1"
