"Molecule","locus_tag","gene_name","gene_func","COG","description","theme","FDR_liver","logFC_liver","FDR_spleen","logFC_spleen"
"Chromosome","SL1344_1715","SL1344_1715","Nickel-dependent hydrogenase","C","Energy production and conversion","Metabolism",0.782240412024683,-0.303243761608619,0.783231646887349,-0.345103150201265
"Chromosome","SL1344_1718","hyaE","Hydrogenase-1 expression protein HyaE","S","Function Unknown","Poorly characterised",0.257901366213509,1.05330670786952,0.57171637277158,0.88715330480073
"Chromosome","SL1344_1719","hyaF","HupH hydrogenase expression protein, C-terminal conserved region","C","Energy production and conversion","Metabolism",0.846057502937053,0.727973181620206,0.839532510342434,0.690878935350784
"Chromosome","SL1344_1720","appC","Cytochrome bd terminal oxidase subunit I","C","Energy production and conversion","Metabolism",0.344853649376132,0.85623183006293,0.270166798235691,0.937009566221189
"Chromosome","SL1344_1722","SL1344_1722","conserved hypothetical protein",NA,"no category","no theme",0.999204941602324,0.378969090045382,0.993614942857309,0.128851657863304
"Chromosome","SL1344_1723","SL1344_1723","Glutamate/Leucine/Phenylalanine/Valine dehydrogenase","E","Amino acid transport and metabolism","Metabolism",0.58238087255877,0.580322036654554,0.497052923914913,1.05961650942044
"Chromosome","SL1344_1724","treA","Provides the cells with the ability to utilize trehalose at high osmolarity by splitting it into glucose molecules that can subsequently be taken up by the phosphotransferase-mediated uptake system","G","Carbohydrate transport and metabolism","Metabolism",0.999204941602324,0.0418687922753481,0.997777320227895,-0.0686012130331932
"Chromosome","SL1344_1728","ldcA","LD-carboxypeptidase","V","Defense mechanisms","Cellular processes and signaling",0.499585963253026,-0.641387155161626,0.633208623478094,-0.512332125418026
"Chromosome","SL1344_1729","cvrA","K( ) H( ) antiporter that extrudes potassium in exchange for external protons and maintains the internal concentration of potassium under toxic levels","P","Inorganic ion transport and metabolism","Metabolism",0.999204941602324,0.381917844441058,0.935137128960497,0.511990756434859
"Chromosome","SL1344_1730","alr-a","Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids","E","Amino acid transport and metabolism","Metabolism",0.782240412024683,-0.292379095223626,0.971185540555364,-0.0583877443951586
"Chromosome","SL1344_1731","dadA","Oxidative deamination of D-amino acids","E","Amino acid transport and metabolism","Metabolism",0.999528756987816,0.000489432253657712,0.988369206293153,0.17786827509956
"Chromosome","SL1344_1732","ycgB","SpoVR like protein","S","Function Unknown","Poorly characterised",0.999204941602324,0.513777984132242,0.591258232570355,0.93815470249707
"Chromosome","SL1344_1734","nhaB",") H( ) antiporter that extrudes sodium in exchange for external protons","P","Inorganic ion transport and metabolism","Metabolism",0.611741156032111,0.871072963649084,0.669670768828267,0.845474281184114
"Chromosome","SL1344_1735","dsbB","Required for disulfide bond formation in some periplasmic proteins. Acts by oxidizing the DsbA protein","C","Energy production and conversion","Metabolism",0.616844359639048,-1.10063494035598,0.497198810672556,-1.34375108040902
"Chromosome","SL1344_1737","SL1344_1737","GnsA/GnsB toxin of bacterial toxin-antitoxin system","S","Function Unknown","Poorly characterised",0.982064876092869,0.0333058551507143,0.874903106797068,0.225615006212098
"Chromosome","SL1344_1739","ycgN","Putative zinc- or iron-chelating domain","S","Function Unknown","Poorly characterised",0.999204941602324,-0.16285412820571,0.973776653739658,0.401082642334069
"Chromosome","SL1344_1740","ycgM","Fumarylacetoacetate (FAA) hydrolase family","Q","Secondary metabolites biosynthesis, transport, and catabolism","Metabolism",0.999204941602324,0.600664130632881,0.625953917050196,0.889194869365033
"Chromosome","SL1344_1742","minC","Cell division inhibitor that blocks the formation of polar Z ring septums. Rapidly oscillates between the poles of the cell to destabilize FtsZ filaments that have formed before they mature into polar Z rings. Prevents FtsZ polymerization","D","Cell cycle control, cell division, chromosome partitioning","Cellular processes and signaling",0.999204941602324,-0.525250147722344,0.814315229290312,-0.891783523158645
"Chromosome","SL1344_1743","minD","Cellulose biosynthesis protein BcsQ","D","Cell cycle control, cell division, chromosome partitioning","Cellular processes and signaling",0.678551154159514,-0.42071689768514,0.480049370194521,-0.716573091547552
"Chromosome","SL1344_1745","rnd","Exonuclease involved in the 3' processing of various precursor tRNAs. Initiates hydrolysis at the 3'-terminus of an RNA molecule and releases 5'-mononucleotides","J"," Translation, ribosomal structure and biogenesis","Information storage and processing",0.999204941602324,-0.453869306065827,0.988369206293153,0.196820669547989
"Chromosome","SL1344_1747","fadD","AMP-binding enzyme C-terminal domain","IQ","Lipid transport and metabolism;Secondary metabolites biosynthesis, transport, and catabolism","Metabolism",0.999204941602324,0.201297977706572,0.972145866431252,0.454690611119438
"Chromosome","SL1344_1748","yeaY","Outer membrane lipoprotein Slp family","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.43856732903036,0.827996066543418,0.0489071904992852,1.52657515187629
"Chromosome","SL1344_1750","yoaA","Helicase C-terminal domain","F","Nucleotide transport and metabolism","Metabolism",0.999204941602324,0.500595789186156,0.733563591568206,0.821177503511961
"Chromosome","SL1344_1751","yoaB","Endoribonuclease L-PSP","J"," Translation, ribosomal structure and biogenesis","Information storage and processing",0.876813643547537,0.194113151113406,0.834612949586855,0.292448509710656
"Chromosome","SL1344_1753","pabB","Anthranilate synthase component I, N terminal region","EH","Amino acid transport and metabolism;Coenzyme transport and metabolism","Metabolism",9.64e-08,-3.61870979417935,7.1e-06,-3.63815724432799
"Chromosome","SL1344_1754","yeaB","Probably mediates the hydrolysis of some nucleoside diphosphate derivatives","F","Nucleotide transport and metabolism","Metabolism",0.999204941602324,0.287645082819568,0.999304589921669,0.0184148328074773
"Chromosome","SL1344_1755","sdaA","Serine dehydratase beta chain","E","Amino acid transport and metabolism","Metabolism",0.911754516528228,0.74361433847609,0.974165979876778,0.463513622915114
"Chromosome","SL1344_1756","SL1344_1756","CSS motif domain associated with EAL","T","Signal transduction mechanisms","Cellular processes and signaling",0.397452532531021,0.833217823829447,0.53356035505787,0.672386507570412
"Chromosome","SL1344_1757","yoaE","Transporter associated domain","P","Inorganic ion transport and metabolism","Metabolism",0.999204941602324,0.179986472436371,0.652882147776087,0.93066105955502
"Chromosome","SL1344_1759","SL1344_1759","PTS system sorbose subfamily IIB component","G","Carbohydrate transport and metabolism","Metabolism",0.548978702421841,0.885620895738294,0.861734407844875,0.694717085958058
"Chromosome","SL1344_1761","SL1344_1761","PTS system mannose/fructose/sorbose family IID component","G","Carbohydrate transport and metabolism","Metabolism",0.855743701753342,0.192624271459143,0.986171336129358,0.0316266087326072
"Chromosome","SL1344_1762","SL1344_1762","Protein of unknown function (DUF986)","S","Function Unknown","Poorly characterised",0.702226259304643,-0.391941061178682,0.432276651800083,-0.830104409398747
"Chromosome","SL1344_1764","rrmA","ubiE/COQ5 methyltransferase family","H","Coenzyme transport and metabolism","Metabolism",0.526855324902337,0.59145024808878,0.690180476626071,0.435226192760284
"Chromosome","SL1344_1765","ftsI2","Catalyzes cross-linking of the peptidoglycan cell wall at the division septum","D","Cell cycle control, cell division, chromosome partitioning","Cellular processes and signaling",0.999204941602324,0.388312304500728,0.910624072000667,0.611349843981676
"Chromosome","SL1344_1766","cspC","Cold shock","K","Transcription","Information storage and processing",0.054908246850687,1.50235246450244,5.67e-05,2.28449032704983
"Chromosome","SL1344_1768","SL1344_1768","YebO-like protein","S","Function Unknown","Poorly characterised",0.402249894637653,0.982671649410674,0.086377686542707,1.34249195069491
"Chromosome","SL1344_1770","SL1344_1770","YobH-like protein","S","Function Unknown","Poorly characterised",0.00572222279338762,1.58790480011807,8.08e-05,1.96970706338803
"Chromosome","SL1344_1771","kdgR","Bacterial transcriptional regulator","K","Transcription","Information storage and processing",0.92955373648419,0.108693929570897,0.910467059890803,-0.158680348204639
"Chromosome","SL1344_1774","prc","tail specific protease","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling",0.0218687165824073,-1.57849450060125,0.00129325858764539,-2.52450657073237
"Chromosome","SL1344_1776","yebR","Domain present in phytochromes and cGMP-specific phosphodiesterases.","T","Signal transduction mechanisms","Cellular processes and signaling",0.585285069616864,0.518657440956573,0.464317143813737,0.649408733941941
"Chromosome","SL1344_1777","yebS","Paraquat-inducible protein A","S","Function Unknown","Poorly characterised",0.999204941602324,-0.0646145884073949,0.910848066697923,0.545105894742293
"Chromosome","SL1344_1778","SL1344_1778","MlaD protein","Q","Secondary metabolites biosynthesis, transport, and catabolism","Metabolism",0.312788512684412,1.00186934518755,0.158079757738622,1.1966759713965
"Chromosome","SL1344_1779","yebU","Specifically methylates the cytosine at position 1407 (m5C1407) of 16S rRNA","J"," Translation, ribosomal structure and biogenesis","Information storage and processing",0.999204941602324,0.481477009268103,0.899297241303233,0.627591292334579
"Chromosome","SL1344_1782","pphA","Calcineurin-like phosphoesterase","T","Signal transduction mechanisms","Cellular processes and signaling",0.999204941602324,0.491710886921479,0.935137128960497,0.54234031066467
"Chromosome","SL1344_1784","sopE2","guanine nucleotide exchange factor (GEF). This activation results in actin cytoskeleton rearrangements and stimulates membrane ruffling","S","Function Unknown","Poorly characterised",0.129322532941894,1.18292052360469,0.102326444934975,1.25072793297023
"Chromosome","SL1344_1786","SL1344_1786","-","-","no category","no theme",0.570913938270063,0.961319620832888,0.925331460733685,0.615709273326003
"Chromosome","SL1344_1787","SL1344_1787","Acetyltransferase (GNAT) domain","K","Transcription","Information storage and processing",0.433717929200481,0.746638161590517,0.142923850130413,1.15152069682198
"Chromosome","SL1344_1789","SL1344_1789","conserved hypothetical protein (pseudogene)",NA,"no category","no theme",0.226439003764631,0.989552747149998,0.00901860804716562,1.54466375368728
"Chromosome","SL1344_1790","SL1344_1790","Previously sequenced Yersinia pestis transposase Y1062 or Ypmt1.80C TR O68779 (EMBL AF053947) (402 aa) fasta scores E() 0, 100.0 id in 402 aa","L","Replication, recombination and repair ","Information storage and processing",0.635397749365559,0.886459464553525,0.288137685583222,1.18290455445554
"Chromosome","SL1344_1793","pagO","EamA-like transporter family","EG","Amino acid transport and metabolism;Carbohydrate transport and metabolism","Metabolism",0.466903987918535,0.724053327676162,0.0613957732833249,1.41947098014684
"Chromosome","SL1344_1795","SL1344_1795","Disulfide bond formation protein DsbB","C","Energy production and conversion","Metabolism",0.809469952793133,-0.250132332220061,0.581519518515087,-0.590815836885092
"Chromosome","SL1344_1800","mig-3","Macro domain","S","Function Unknown","Poorly characterised",0.387253792459789,0.819767361139365,0.447436850642859,0.766882827646388
"Chromosome","SL1344_1801","SL1344_1801","Protein of unknown function (DUF1441)","S","Function Unknown","Poorly characterised",0.999204941602324,0.231461606832248,0.999304589921669,0.0367053003354199
"Chromosome","SL1344_1803","SL1344_1803","Protein of unknown function (DUF2514)","S","Function Unknown","Poorly characterised",0.999204941602324,0.597171389962991,0.866705210386328,0.643885201106965
"Chromosome","SL1344_1805","SL1344_1805","Exodeoxyribonuclease VIII","L","Replication, recombination and repair ","Information storage and processing",0.999204941602324,0.436158216084593,0.988369206293153,0.215830923204838
"Chromosome","SL1344_1806","SL1344_1806","Belongs to the 'phage' integrase family","L","Replication, recombination and repair ","Information storage and processing",0.999204941602324,0.482901946837898,0.879033293161107,0.637821748845343
"Chromosome","SL1344_1807","SL1344_1807","Protein of unknown function (DUF2511)","S","Function Unknown","Poorly characterised",0.851886482314575,0.720296403561355,0.955810504140754,0.45540991251996
"Chromosome","SL1344_1808","SL1344_1808","Copper resistance protein D","P","Inorganic ion transport and metabolism","Metabolism",0.999204941602324,0.61345924341641,0.472748803213045,1.08011064934104
