Gene ID,Gene,Product,Ins_count,read_count,Ins_count,read_count,Ins_count,read_count,,,Ins_count,read_count,Ins_count,read_count,Ins_count,read_count,,,Ins_count,read_count,Ins_count,read_count,Ins_count,read_count,,,,
STM14_0858,sucD,succinyl-CoA synthetase subunit alpha,2,50,1,56,1,24,-1.94,,8,100,7,120,2,62,-0.9,,2,57,1,63,1,21,-1.8,,0.93,
STM14_0859,-,hypothetical protein,0,0,0,0,0,0,-3.47,,1,7,0,0,0,0,-1.68,,0,0,0,0,0,0,-3.47,,0.28,
STM14_0860,-,hypothetical protein,0,0,0,0,0,0,-1.36,,0,0,0,0,0,0,-1.36,,0,0,0,0,0,0,-1.36,,0.97,
STM14_0861,cydA,cytochrome d terminal oxidase polypeptide subunit I,1,22,1,9,1,8,-0.55,,1,43,2,21,1,10,0.37,,2,12,1,5,0,0,-1.62,,0.54,
STM14_0862,cydB,cytochrome d terminal oxidase polypeptide subunit II,1,9,0,0,0,0,-3.27,,0,0,0,0,0,0,-5.28,,1,6,0,0,0,0,-3.55,,0.05,
STM14_0863,ybgT,putative outer membrane lipoprotein,0,0,0,0,0,0,-1.81,,0,0,0,0,0,0,-1.81,,0,0,0,0,0,0,-1.81,,0.77,
STM14_0864,-,hypothetical protein,1,17,0,0,0,0,-5.66,,5,158,4,128,2,74,-1.03,,1,26,0,0,0,0,-5.3,,0.06,
STM14_0865,ybgE,hypothetical protein,0,0,0,0,0,0,-7.4,,5,65,1,22,1,4,-2.18,,0,0,0,0,0,0,-7.4,,0,essential
STM14_0866,ybgC,acyl-CoA thioester hydrolase YbgC,1,5,0,0,0,0,-7.19,,3,39,1,19,0,0,-4.32,,1,6,0,0,0,0,-7.18,,0,essential
STM14_0867,tolQ,colicin uptake protein TolQ,2,46,0,0,0,0,-6.27,,3,20,0,0,0,0,-6.98,,2,59,0,0,0,0,-6.07,,0,essential
STM14_0868,tolR,colicin uptake protein TolR,5,217,1,2,0,0,-3.81,,5,67,0,0,0,0,-5.23,,5,191,0,0,0,0,-4.33,,0.02,essential
STM14_0869,tolA,cell envelope integrity inner membrane protein TolA,2,43,0,0,0,0,-6.71,,4,404,2,95,1,30,-2.31,,2,37,0,0,0,0,-6.83,,0,essential
STM14_0870,tolB,translocation protein TolB,1,8,0,0,0,0,-7.04,,2,3,0,0,0,0,-7.61,,1,13,0,0,0,0,-6.63,,0,essential
STM14_0871,pal,peptidoglycan-associated outer membrane lipoprotein,2,69,0,0,1,2,-5.13,,3,207,1,155,1,80,-1.54,,2,74,0,0,0,0,-5.24,,0.06,
STM14_0872,ybgF,hypothetical protein,2,31,0,0,0,0,-4.55,,2,47,2,35,2,66,-2.03,,1,16,0,0,0,0,-5.08,,0.07,
STM14_0873,-,hypothetical protein,2,223,1,235,1,454,-0.85,,7,1272,7,1061,2,1606,1.49,,2,216,1,185,1,426,-0.99,,0.34,
STM14_0879,-,hypothetical protein,0,0,0,0,0,0,-4.44,,0,0,0,0,0,0,-4.44,,0,0,0,0,0,0,-4.44,,0.03,essential
STM14_0880,nadA,quinolinate synthetase,5,799,3,422,2,561,0.68,,8,278,5,206,2,52,-0.88,,5,892,4,459,2,565,0.82,,0.23,
STM14_0881,pnuC,nucleoside/purine/pyrimidine transporter,2,514,2,213,1,123,-0.78,,6,676,6,502,2,694,0.07,,2,541,2,244,1,126,-0.68,,0.48,
STM14_0882,ybgR,zinc transporter ZitB,4,401,2,214,2,79,-1.28,,10,1164,10,962,7,497,0.55,,4,448,2,251,2,86,-1.1,,0.55,
STM14_0883,ybgS,hypothetical protein,3,108,2,62,2,22,-2.08,,6,535,5,680,4,1144,0.89,,3,95,2,55,2,31,-2.19,,0.83,
STM14_0884,aroG,phospho-2-dehydro-3-deoxyheptonate aldolase,6,420,4,265,3,481,-0.94,,16,957,16,1966,7,1795,0.83,,6,460,4,278,3,468,-0.84,,0.41,
STM14_0885,-,fumarate hydratase,3,319,3,691,2,190,0.82,,5,500,5,408,3,153,0.95,,3,343,3,636,2,181,0.84,,0.09,
STM14_0886,-,fumarate hydratase,2,203,2,315,1,386,-0.11,,9,116,3,62,1,36,-1.63,,2,205,2,285,1,373,-0.15,,0.56,
STM14_0887,-,transcriptional regulator,4,73,0,0,0,0,-5.14,,5,736,5,798,3,599,0.66,,4,91,0,0,0,0,-4.95,,0.2,
STM14_0888,-,transcriptional regulator,3,119,2,197,1,154,-1.35,,5,308,4,502,3,197,-0.09,,2,88,1,205,1,185,-1.57,,0.76,
STM14_0889,-,putative cation transporter,0,0,0,0,0,0,-5.38,,0,0,0,0,0,0,-5.38,,0,0,0,0,0,0,-5.38,,0,essential
STM14_0890,dcoC,oxaloacetate decarboxylase subunit gamma,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_0892,dcoB,oxaloacetate decarboxylase beta chain,2,82,2,161,2,67,0.74,,2,67,2,149,1,50,0.49,,2,104,2,162,2,74,0.96,,0.11,
STM14_0893,-,putative cytoplasmic protein,1,201,1,138,1,39,0.56,,2,129,2,79,1,64,0.01,,1,216,1,132,1,39,0.61,,0.18,
STM14_0894,-,putative ABC transport protein,6,723,5,941,4,1219,0.04,,14,1071,12,1337,6,1155,0.52,,6,695,5,989,4,1250,0.03,,0.23,
STM14_0895,-,putative ABC-type cobalamin/Fe3+-siderophore transport component,4,744,4,313,3,132,-0.22,,10,302,7,202,3,162,-1.16,,4,869,4,377,4,159,0.02,,0.47,
STM14_0896,gpmA,phosphoglyceromutase,1,4,0,0,0,0,-6.74,,5,98,2,14,0,0,-2.96,,1,7,0,0,0,0,-6.29,,0,essential
STM14_0897,-,hypothetical protein,2,206,1,49,1,6,-1.09,,3,90,2,112,1,81,-1.08,,2,207,1,53,1,6,-1.05,,0.8,
STM14_0898,galM,aldose 1-epimerase,4,827,3,406,3,690,0.29,,12,510,8,604,6,427,-0.03,,3,965,3,463,3,672,0.48,,0.22,
STM14_0899,galK,galactokinase,8,718,3,123,0,0,-2.57,,16,1114,15,1056,10,921,-0.28,,8,765,4,115,1,2,-2.41,,0.81,
STM14_0900,galT,galactose-1-phosphate uridylyltransferase,5,427,3,420,2,516,-0.65,,10,881,8,805,5,458,0.24,,5,421,3,364,2,491,-0.73,,0.44,
STM14_0901,galE,UDP-galactose-4-epimerase,5,3110,6,12552,6,51017,3.44,,13,1139,11,2501,10,4570,1.52,,6,3120,5,12843,5,52384,3.45,,0,
STM14_0902,-,putative inner membrane protein,6,352,4,422,2,342,-0.83,,11,945,9,865,7,691,0.43,,6,356,4,447,2,400,-0.78,,0.45,
STM14_0903,-,hypothetical protein,1,18,0,0,0,0,-3.39,,2,301,2,663,1,644,2.74,,1,18,0,0,0,0,-3.39,,0.96,
STM14_0904,modF,putative molybdenum transport ATP-binding protein ModF,9,3108,7,2385,6,2409,1.16,,20,1569,15,1262,10,1619,0.23,,8,3342,7,2486,7,2316,1.23,,0.09,
STM14_0905,modE,DNA-binding transcriptional regulator ModE,3,534,3,833,2,717,0.14,,7,751,6,1190,4,1740,0.72,,4,560,3,844,2,682,0.18,,0.19,
STM14_0906,-,hypothetical protein,2,122,1,34,0,0,-2.63,,5,521,5,526,4,302,0.62,,2,118,1,33,0,0,-2.67,,0.92,
STM14_0907,modA,molybdate transporter periplasmic protein,3,248,2,120,1,87,-1.34,,8,1091,8,793,5,537,1.02,,3,260,1,158,1,90,-1.17,,0.5,
STM14_0908,modB,molybdate ABC transporter permease protein,5,528,3,1499,2,1700,0.29,,9,717,8,549,7,633,-0.02,,5,492,3,1515,2,1698,0.24,,0.24,
STM14_0909,modC,molybdate transporter ATP-binding protein,3,290,1,302,1,277,-0.49,,8,388,5,219,4,125,-0.49,,3,255,1,256,1,237,-0.69,,0.52,
STM14_0910,ybhA,phosphotransferase,4,427,3,508,3,268,-0.79,,14,1044,9,969,7,953,0.44,,4,413,3,555,3,288,-0.77,,0.44,
STM14_0911,ybhE,6-phosphogluconolactonase,5,343,2,22,1,8,-2.61,,10,270,8,83,2,106,-1.91,,6,332,2,26,1,7,-2.59,,0.48,
STM14_0912,ybhC,putative pectinesterase,9,1091,7,1203,5,795,-0.63,,22,1922,20,1914,12,1913,0.19,,8,1117,7,1204,3,783,-0.61,,0.43,
STM14_0913,hutI,imidazolonepropionase,8,621,5,687,3,547,-0.77,,15,1058,12,1095,5,768,-0.06,,7,567,5,680,3,581,-0.84,,0.52,
STM14_0914,hutG,formimidoylglutamase,4,6037,3,5531,2,6908,3.32,,6,638,6,1032,6,738,0.33,,4,6354,3,5658,2,6695,3.37,,0.01,
STM14_0915,hutC,histidine utilization repressor,3,460,3,357,3,289,-0.51,,7,449,6,903,1,1302,0.08,,3,495,3,314,3,338,-0.48,,0.41,
STM14_0917,hutH,histidine ammonia-lyase,6,1505,5,1234,4,737,0.33,,7,860,7,618,4,690,-0.46,,6,1444,5,1252,4,759,0.3,,0.28,
STM14_0918,ybhB,putative kinase inhibitor protein,3,112,0,0,0,0,-4.04,,7,299,6,374,5,348,0.21,,2,96,0,0,0,0,-4.17,,0.36,
STM14_0919,bioA,adenosylmethionine--8-amino-7-oxononanoate transaminase,5,63,1,28,1,33,-4.02,,8,679,5,307,4,513,-0.56,,4,91,1,31,1,37,-3.65,,0.33,
STM14_0920,bioB,biotin synthetase,5,613,3,431,1,425,-0.39,,13,601,13,506,7,275,-0.4,,5,578,3,453,1,470,-0.4,,0.45,
STM14_0921,bioF,8-amino-7-oxononanoate synthase,2,410,2,254,1,251,-0.78,,8,1163,5,1286,2,1061,1.03,,3,410,2,263,1,213,-0.79,,0.36,
STM14_0922,bioC,biotin biosynthesis protein BioC,5,1086,3,752,3,496,0.38,,9,792,9,627,7,377,-0.01,,4,1158,3,795,3,477,0.45,,0.21,
STM14_0923,bioD_1,dithiobiotin synthetase,3,206,2,92,0,0,-2.12,,7,178,5,284,2,239,-0.97,,2,215,2,100,1,2,-1.89,,0.86,
STM14_0924,-,hypothetical protein,0,0,0,0,0,0,-3.66,,0,0,0,0,0,0,-3.66,,0,0,0,0,0,0,-3.66,,0.1,
STM14_0925,-,hypothetical protein,4,279,3,430,1,248,-0.93,,5,304,5,364,2,265,-0.92,,4,303,3,418,1,266,-0.86,,0.7,
STM14_0926,uvrB,excinuclease ABC subunit B,15,3934,10,3451,9,4053,1.05,,23,2125,18,1441,7,1527,0,,15,4069,10,3621,9,3945,1.09,,0.12,
STM14_1000,-,hypothetical protein,0,0,0,0,0,0,-4.84,,1,2,0,0,0,0,-3.92,,0,0,0,0,0,0,-4.84,,0.02,essential
STM14_1001,-,putative cytoplasmic protein,1,13,0,0,0,0,-4.71,,2,377,2,545,2,1095,1.87,,2,18,0,0,0,0,-4.46,,0.45,
STM14_1002,-,putative electron transfer protein beta subunit,0,0,0,0,0,0,-6.6,,2,230,1,114,1,78,0.8,,0,0,0,0,0,0,-6.6,,0.05,
STM14_1003,-,putative electron transfer protein alpha subunit,7,217,2,215,2,762,-0.9,,11,558,9,637,7,1170,0.44,,8,179,2,217,2,757,-1.06,,0.5,
STM14_1005,-,putative acyl-CoA dehydrogenase,8,391,7,787,6,829,-0.82,,19,710,16,780,7,1087,-0.27,,9,385,7,782,6,837,-0.84,,0.57,
STM14_1006,-,hypothetical protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_1007,-,putative dehydrogenase,8,1492,5,1402,2,926,0.1,,19,1487,15,1453,7,1147,0.14,,7,1444,4,1388,3,901,0.06,,0.26,
STM14_1008,-,putative transcriptional regulator,3,234,2,183,2,61,-1.14,,11,431,8,342,5,336,-0.1,,3,248,2,183,3,73,-1.06,,0.63,
STM14_1009,-,putative inner membrane protein,5,326,5,365,3,120,-0.93,,10,1166,6,1211,3,813,0.96,,5,329,5,344,3,98,-0.98,,0.41,
STM14_1010,-,hypothetical protein,1,49,1,45,0,0,-2.1,,2,142,1,101,0,0,-0.85,,1,61,1,37,0,0,-2,,0.86,
STM14_1012,yliJ,putative glutathione S-transferase,1,10,0,0,0,0,-5.34,,4,123,2,58,1,55,-0.89,,1,12,0,0,0,0,-5.19,,0.08,
STM14_1013,dacC,D-alanyl-D-alanine carboxypeptidase fraction C,4,814,4,1009,3,1068,-0.18,,9,1851,6,1551,6,1772,0.79,,4,888,3,977,3,1018,-0.12,,0.24,
STM14_1014,deoR,DNA-binding transcriptional repressor DeoR,5,1062,4,613,2,144,0.04,,8,2090,7,2435,6,1499,1.55,,5,1072,4,581,2,110,-0.02,,0.15,
STM14_1015,ybjG,undecaprenyl pyrophosphate phosphatase,2,135,1,79,1,27,-0.74,,4,74,2,8,0,0,-2.69,,2,137,1,82,1,21,-0.75,,0.98,
STM14_1016,mdfA,multidrug translocase,6,451,4,237,2,158,-0.87,,11,1064,8,701,5,569,0.53,,6,497,4,260,3,138,-0.76,,0.44,
STM14_1017,-,putative hydrolase,3,163,2,310,2,207,-1.6,,10,611,6,540,2,192,-0.23,,3,204,2,300,2,159,-1.46,,0.81,
STM14_1018,-,putative transport protein/regulator,4,477,4,285,1,205,-0.28,,6,75,3,47,3,48,-2.86,,4,450,3,299,2,236,-0.29,,0.84,
STM14_1019,-,hypothetical protein,0,0,0,0,0,0,-7.31,,4,34,1,6,0,0,-3.39,,0,0,0,0,0,0,-7.31,,0,essential
STM14_1020,-,putative regulatory protein,3,103,3,129,3,149,-1.77,,7,155,5,52,1,45,-1.97,,3,111,3,149,3,159,-1.63,,0.79,
STM14_1021,-,hypothetical protein,7,575,3,717,3,884,-0.8,,20,987,15,1102,6,389,-0.27,,6,571,3,696,3,904,-0.82,,0.56,
STM14_1022,ybjM,putative inner membrane protein,3,47,0,0,0,0,-5.93,,9,844,7,1069,3,721,0.52,,3,64,0,0,0,0,-5.67,,0.09,
STM14_1023,grxA,glutaredoxin 1,2,49,1,47,1,154,-1.14,,4,241,3,245,1,184,0.96,,2,56,1,42,1,106,-1.12,,0.47,
STM14_1024,ybjC,hypothetical protein,1,182,1,340,1,190,0.86,,3,64,3,38,0,0,-1.72,,1,152,1,304,1,182,0.65,,0.32,
STM14_1025,mdaA,nitroreductase A,3,102,1,106,1,81,-2.45,,7,802,7,506,2,130,0.07,,3,77,1,86,1,65,-2.81,,0.82,
STM14_1026,rimK,ribosomal protein S6 modification protein,3,132,2,268,1,200,-0.87,,9,230,6,234,4,197,-0.45,,3,104,3,257,1,204,-1.08,,0.65,
STM14_1027,ybjN,putative cytoplasmic protein,2,700,1,427,1,700,0.95,,3,84,3,129,3,112,-1.65,,2,690,1,467,1,794,1,,0.26,
STM14_1028,potF,putrescine ABC transporter periplasmic substrate-binding protein,7,4117,5,2655,5,1921,1.77,,16,1259,14,950,8,569,0.12,,7,4110,5,2660,5,1885,1.77,,0.05,
STM14_1029,potG,putrescine transporter ATP-binding subunit,6,441,6,940,4,843,-0.84,,14,1210,12,1315,9,1519,0.26,,7,407,5,971,4,841,-0.9,,0.49,
STM14_1030,potH,putrescine ABC transporter membrane protein,6,345,4,222,3,102,-1.78,,17,722,9,1120,8,1354,-0.08,,6,346,4,182,2,113,-1.85,,0.89,
STM14_1031,potI,putrescine ABC transporter membrane protein,1,5,1,15,1,10,-4.19,,5,193,4,256,2,92,0.25,,1,6,1,22,1,6,-4.04,,0.36,
STM14_1032,ybjO,putative inner membrane protein,1,211,1,85,0,0,-1.6,,3,297,2,394,1,505,0.25,,1,233,2,80,0,0,-1.54,,0.73,
STM14_1033,rumB,23S rRNA methyluridine methyltransferase,10,538,5,519,4,618,-0.87,,15,856,13,729,7,658,-0.31,,10,583,6,544,4,683,-0.77,,0.57,
STM14_1034,-,conserved hypothetical protein,3,240,2,452,2,827,-0.09,,5,286,3,519,2,673,0.09,,3,245,2,494,2,734,-0.05,,0.3,
STM14_1035,ulaA_1,ascorbate-specific PTS system enzyme IIC,6,901,4,1767,3,2497,0.06,,18,1288,17,1573,12,1814,0.27,,6,876,4,1780,3,2446,0.03,,0.26,
STM14_1036,-,putative inner membrane protein,0,0,0,0,0,0,-5.85,,2,43,1,69,1,67,-0.13,,0,0,0,0,0,0,-5.85,,0.06,
STM14_1037,-,putative sulfatase,11,1342,6,1012,5,1079,-0.56,,19,1463,16,1181,7,899,-0.44,,11,1342,6,1038,5,1128,-0.54,,0.5,
STM14_1038,-,hypothetical protein,2,223,1,5,0,0,-1.73,,3,84,2,79,1,28,-0.98,,3,217,1,3,0,0,-1.91,,0.93,
STM14_1039,artJ,arginine transport system component,7,1182,4,1928,4,1800,1.3,,10,610,9,482,4,274,-0.14,,7,1234,4,1926,4,1748,1.34,,0.1,
STM14_1040,artM,arginine transporter permease subunit ArtM,8,589,5,292,3,140,-1.33,,14,1409,12,1385,10,1779,0.46,,8,579,4,275,4,135,-1.38,,0.62,
STM14_1041,artQ,arginine transporter permease subunit ArtQ,3,235,3,151,1,255,-0.96,,6,134,3,153,2,118,-1.55,,3,256,2,155,2,242,-0.89,,0.83,
STM14_1042,artI,arginine transport system,7,204,1,40,0,0,-3.18,,10,1648,9,1858,7,2069,1.37,,5,216,1,31,0,0,-3.24,,0.85,
STM14_1043,artP,arginine transporter ATP-binding subunit,2,91,1,77,0,0,-2.53,,4,457,3,357,3,154,0.25,,2,57,1,95,1,1,-2.72,,0.86,
STM14_1044,ybjP,putative lipoprotein,2,42,0,0,0,0,-4.49,,5,376,5,303,2,194,0.62,,2,53,0,0,0,0,-4.3,,0.34,
STM14_1045,orfB,hypothetical protein,1,34,0,0,0,0,-3.22,,1,138,1,190,1,600,1.16,,1,46,0,0,0,0,-2.98,,0.85,
STM14_1046,ybjR,putative aminidase,2,72,1,44,1,17,-2.53,,7,669,7,950,4,1022,1.3,,2,74,1,38,1,15,-2.58,,0.91,
STM14_1047,-,putative nucleoside-diphosphate-sugar epimerase,5,1031,4,853,4,659,0.12,,13,1304,12,1322,10,1593,0.64,,4,1101,4,945,4,662,0.23,,0.2,
STM14_1048,ybjT,putative nucleoside-diphosphate-sugar epimerase,3,754,2,352,2,119,-0.75,,10,378,8,238,2,245,-1.41,,3,828,2,392,2,134,-0.61,,0.71,
STM14_1049,ltaA,L-threonine aldolase,6,215,3,149,2,19,-2.37,,11,1014,10,699,5,377,0.06,,5,214,3,177,2,19,-2.3,,0.93,
STM14_1050,poxB,pyruvate dehydrogenase,4,183,2,126,2,140,-0.97,,8,173,5,212,2,184,-0.75,,4,217,2,153,1,101,-0.78,,0.67,
STM14_1051,hcr,"HCP oxidoreductase, NADH-dependent",6,331,4,527,4,420,-1.45,,15,1727,12,1792,6,1277,0.66,,6,350,5,499,4,408,-1.43,,0.62,
STM14_1052,hcp,hydroxylamine reductase,7,287,5,270,3,124,-1.6,,16,961,13,622,9,577,0.03,,7,301,4,306,3,140,-1.48,,0.77,
STM14_1053,-,hypothetical protein,1,2,0,0,0,0,-6.32,,2,87,2,125,2,301,-0.51,,1,2,0,0,0,0,-6.31,,0.03,
STM14_1054,ybjE,putative inner membrane protein,10,3081,9,2673,9,1612,1.29,,21,2172,16,1382,11,667,0.58,,10,3280,9,2747,9,1566,1.35,,0.07,
STM14_1055,-,hypothetical protein,3,651,1,472,1,218,0.78,,6,399,2,250,1,7,-0.4,,2,718,1,492,1,242,0.9,,0.17,
STM14_1056,ybjD,hypothetical protein,6,467,2,274,2,146,-1.39,,17,1268,13,1477,7,1809,0.56,,6,421,2,305,2,146,-1.44,,0.62,
STM14_1057,ybjX,VirK-like protein,5,211,2,199,2,264,-1.9,,18,1196,13,1060,8,1087,0.53,,5,246,2,154,1,267,-1.87,,0.8,
STM14_1058,ybjY,macrolide transporter subunit MacA,5,224,1,131,1,3,-2.56,,13,1330,12,1450,6,1286,0.83,,4,196,1,131,1,5,-2.64,,0.98,
STM14_1059,ybjZ,macrolide transporter ATP-binding /permease protein,10,931,7,684,6,763,-0.79,,17,1577,13,1643,8,2121,0.19,,10,916,7,642,6,766,-0.83,,0.49,
STM14_1060,-,hypothetical protein,0,0,0,0,0,0,-3.47,,0,0,0,0,0,0,-3.47,,0,0,0,0,0,0,-3.47,,0.13,
STM14_1061,-,hypothetical protein,1,120,1,373,1,537,0.38,,3,81,2,108,2,203,-0.62,,1,91,1,329,1,572,0.1,,0.31,
STM14_1062,cspD,stress response protein,0,0,0,0,0,0,-6.71,,2,56,2,42,1,8,-1.26,,0,0,0,0,0,0,-6.71,,0.01,essential
STM14_1063,clpS,ATP-dependent Clp protease adaptor protein ClpS,4,246,3,249,2,238,-1.09,,7,498,4,248,1,52,-0.7,,4,219,3,283,2,267,-1.12,,0.74,
STM14_1064,clpA,ATP-dependent Clp protease ATP-binding subunit,9,742,4,281,2,100,-0.51,,16,763,14,1272,8,494,0.4,,8,709,3,309,2,87,-0.53,,0.37,
STM14_1065,-,hypothetical protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_1066,tnpA_3,transposase,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_1067,-,hypothetical protein,1,8,0,0,0,0,-4.71,,4,276,3,112,2,123,1.04,,1,9,0,0,0,0,-4.58,,0.33,
STM14_1068,-,putative integrase,4,86,1,105,0,0,-3,,8,228,4,176,3,221,-1.16,,4,121,1,86,0,0,-2.8,,0.51,
STM14_1069,-,hypothetical protein,1,445,1,193,1,136,-0.21,,3,654,3,473,1,560,0.71,,1,443,1,191,1,90,-0.28,,0.27,
STM14_1070,-,putative cytoplasmic protein,2,31,0,0,0,0,-5.14,,6,761,6,588,2,838,1.32,,3,31,0,0,0,0,-5.15,,0.25,
STM14_1072,-,SlsA,3,397,1,538,1,227,-0.19,,7,597,6,697,3,548,0.4,,3,425,1,561,1,234,-0.11,,0.28,
STM14_1073,-,putative cytoplasmic protein,3,456,3,756,3,657,0.84,,4,453,4,438,3,269,0.48,,3,523,3,758,2,662,0.97,,0.11,
STM14_1074,-,putative transcriptional regulator,4,464,1,459,2,133,-0.24,,9,980,6,474,3,259,0.51,,4,470,1,433,1,134,-0.26,,0.29,
STM14_1075,infA,translation initiation factor IF-1,0,0,0,0,0,0,-4.53,,1,91,1,121,1,23,1.92,,0,0,0,0,0,0,-4.53,,0.48,
STM14_1076,-,putative inner membrane protein,6,5163,4,5314,3,6481,2.68,,9,631,7,714,6,873,-0.29,,6,5360,4,5504,3,6380,2.73,,0.02,
STM14_1077,aat,leucyl/phenylalanyl-tRNA--protein transferase,2,534,1,39,1,14,-1.3,,6,1312,5,785,1,715,1.32,,2,654,1,53,1,16,-0.98,,0.42,
STM14_1078,cydC,cysteine/glutathione ABC transporter membrane/ATP-binding component,0,0,0,0,0,0,-4.16,,0,0,0,0,0,0,-4.16,,0,0,0,0,0,0,-4.16,,0.04,essential
STM14_1079,cydD,cysteine/glutathione ABC transporter membrane/ATP-binding component,0,0,0,0,0,0,-4.26,,0,0,0,0,0,0,-4.26,,0,0,0,0,0,0,-4.26,,0.04,essential
STM14_1080,trxB,thioredoxin reductase,2,33,1,2,0,0,-4.92,,6,59,2,7,1,2,-3.78,,2,26,0,0,0,0,-5.51,,0.01,essential
STM14_1081,-,hypothetical protein,4,626,2,414,2,330,-0.06,,7,269,6,352,2,351,-0.85,,4,660,2,377,2,360,-0.04,,0.42,
STM14_1082,-,hypothetical protein,0,0,0,0,0,0,-7.95,,4,37,3,13,0,0,-3.67,,0,0,0,0,0,0,-7.95,,0,essential
STM14_1083,lrp,leucine-responsive transcriptional regulator,3,35,1,92,0,0,-4.48,,9,269,5,50,0,0,-2.99,,3,32,2,99,0,0,-4.52,,0.06,
STM14_1084,ftsK,DNA translocase FtsK,2,41,2,17,1,20,-3.1,,3,165,3,106,2,22,-1.14,,2,19,1,7,1,15,-4.17,,0.31,
STM14_1085,lolA,outer-membrane lipoprotein carrier protein,1,51,1,55,1,71,-0.8,,2,83,2,63,1,38,-0.42,,1,55,1,69,1,90,-0.6,,0.55,
STM14_1086,ycaJ,recombination factor protein RarA,2,73,1,4,0,0,-4.8,,10,564,7,844,5,662,0.15,,2,71,1,1,0,0,-5.17,,0.17,
STM14_1087,-,hypothetical protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_1088,serS,seryl-tRNA synthetase,0,0,0,0,0,0,-6.61,,1,56,1,30,0,0,-1.62,,0,0,0,0,0,0,-6.61,,0.01,essential
STM14_1089,dmsA,anaerobic dimethyl sulfoxide reductase subunit A,13,2108,8,2128,6,1452,0.1,,34,2180,30,3180,17,3477,0.43,,13,2238,8,2131,6,1464,0.15,,0.22,
STM14_1090,dmsB,anaerobic dimethyl sulfoxide reductase subunit B,1,63,1,122,1,74,-1.11,,3,221,2,140,1,74,0.02,,1,57,1,105,1,86,-1.24,,0.64,
STM14_1091,dmsC,anaerobic dimethyl sulfoxide reductase subunit C,2,281,1,508,2,239,-0.35,,8,788,7,605,6,533,0.73,,3,247,1,470,1,201,-0.52,,0.31,
STM14_1092,-,hypothetical protein,3,408,2,450,2,313,0.83,,3,51,1,42,0,0,-2.8,,3,413,2,430,2,338,0.83,,0.44,
STM14_1093,-,hypothetical protein,1,26,0,0,0,0,-3.26,,2,31,1,45,1,59,-0.86,,1,20,0,0,0,0,-3.48,,0.41,
STM14_1094,ycaD,MFS family transporter,8,379,3,382,2,76,-1.99,,18,1950,14,1614,9,2023,0.52,,8,403,3,429,2,68,-1.9,,0.83,
STM14_1095,ycaM,putative amino-acid transporter,12,603,6,662,4,480,-1.14,,26,1648,21,2068,13,1870,0.41,,12,641,5,632,4,463,-1.12,,0.55,
STM14_1096,pflA,pyruvate formate lyase-activating enzyme 1,7,428,5,337,4,232,-0.36,,6,388,3,165,2,38,-1.01,,6,433,5,329,4,215,-0.37,,0.53,
STM14_1097,-,putative cytoplasmic protein,5,1119,3,1856,2,2914,1.44,,9,375,5,244,2,98,-0.87,,5,1024,3,1844,2,2964,1.36,,0.13,
STM14_1098,-,SopD-like protein,3,70,0,0,0,0,-4.56,,10,269,6,376,5,508,0.06,,4,77,0,0,0,0,-4.48,,0.25,
STM14_1099,pflB,pyruvate formate lyase I,10,525,4,302,2,72,-1.91,,22,983,18,1287,10,1461,-0.31,,9,538,3,298,2,71,-1.9,,0.97,
STM14_1100,focA,formate transporter,7,576,4,378,3,221,-1.08,,14,745,11,685,4,652,-0.45,,5,575,4,409,3,234,-1.04,,0.68,
STM14_1101,ycaO,putative cytoplasmic protein,8,819,4,272,2,259,-0.88,,21,1145,14,1077,9,1373,0.24,,7,766,5,332,2,231,-0.87,,0.5,
STM14_1102,-,hypothetical protein,2,53,1,52,0,0,-1.32,,3,209,2,51,2,59,0.44,,2,38,1,40,0,0,-1.7,,0.68,
STM14_1103,ycaP,putative inner membrane protein,6,515,5,380,3,331,-0.13,,4,227,5,261,3,327,-1,,6,615,5,341,3,316,-0.03,,0.45,
STM14_1104,-,hypothetical protein,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0.29,
STM14_1105,serC,phosphoserine aminotransferase,4,235,2,39,1,91,-1.44,,6,63,3,48,2,69,-2.52,,3,271,2,53,1,83,-1.19,,0.83,
STM14_1106,aroA,3-phosphoshikimate 1-carboxyvinyltransferase,7,349,5,647,3,390,-1.23,,14,295,12,573,6,689,-1.35,,7,361,4,587,3,403,-1.24,,0.91,
STM14_1107,ycaL,putative Zn-dependent protease,6,602,4,918,4,1167,-0.18,,10,688,9,537,5,222,-0.54,,6,658,4,895,4,1248,-0.11,,0.4,
STM14_1108,-,hypothetical protein,2,274,2,602,2,1229,0.35,,2,148,2,131,2,317,-1.03,,2,274,2,636,2,1208,0.37,,0.33,
